Gender,Surface,Winner,Loser,WRank,LRank,WPts,LPts
Male,Hard,Johnson S.,Kukushkin M.,142,58,390,781
Male,Hard,Matosevic M.,Goffin D.,55,106,844,532
Male,Hard,Hewitt L.,Klahn B.,38,66,1045,731
Male,Hard,Harrison R.,Lu Y.H.,115,46,484,930
Male,Hard,Haas T.,Odesnik W.,12,118,2435,477
Male,Hard,Karlovic I.,Groth S.,56,160,817,330
Male,Hard,Williams R.,Falla A.,146,79,374,662
Male,Hard,Nishikori K.,Elias G.,15,169,2170,302
Male,Hard,Isner J.,Russell M.,13,85,2320,631
Male,Hard,Cilic M.,Becker B.,29,93,1295,605
Male,Hard,Lopez F.,Mannarino A.,27,70,1355,714
Male,Hard,Anderson K.,Karlovic I.,21,56,1580,817
Male,Hard,Johnson S.,Haas T.,142,12,390,2435
Male,Hard,Matosevic M.,Hewitt L.,55,38,844,1045
Male,Hard,Cilic M.,Harrison R.,29,115,1295,484
Male,Hard,Gabashvili T.,Nishikori K.,65,15,731,2170
Male,Hard,Isner J.,Sela D.,13,75,2320,683
Male,Hard,Williams R.,Baghdatis M.,146,155,374,345
Male,Hard,Anderson K.,Matosevic M.,21,55,1580,844
Male,Hard,Johnson S.,Lopez F.,142,27,390,1355
Male,Hard,Cilic M.,Gabashvili T.,29,65,1295,731
Male,Hard,Isner J.,Williams R.,13,146,2320,374
Male,Hard,Anderson K.,Johnson S.,21,142,1580,390
Male,Hard,Cilic M.,Isner J.,29,13,1295,2320
Male,Hard,Cilic M.,Anderson K.,29,21,1295,1580
Male,Hard,Kavcic B.,Kokkinakis T.,116,397,484,98
Male,Hard,Davydenko N.,Sijsling I.,63,52,735,875
Male,Hard,Stakhovsky S.,Evans D.,91,124,611,457
Male,Hard,Roger-Vasselin E.,Pavic A.,36,237,1108,204
Male,Hard,Dodig I.,Olivetti A.,34,194,1145,260
Male,Hard,Kamke T.,Edmund K.,89,322,616,136
Male,Hard,Struff J.L.,Guez D.,117,171,481,301
Male,Hard,Bautista R.,Brown D.,51,94,885,596
Male,Hard,Llodra M.,Lacko L.,126,101,451,552
Male,Hard,Mahut N.,De Schepper K.,41,83,1005,645
Male,Hard,Berankis R.,Hajek J.,149,111,361,505
Male,Hard,Benneteau J.,Huta Galung J.,67,95,730,591
Male,Hard,Tsonga J.W.,Davydenko N.,10,63,2885,735
Male,Hard,Gasquet R.,Kavcic B.,9,116,2950,484
Male,Hard,Roger-Vasselin E.,Stakhovsky S.,36,91,1108,611
Male,Hard,Mahut N.,Berankis R.,41,149,1005,361
Male,Hard,Dodig I.,Kamke T.,34,89,1145,616
Male,Hard,Struff J.L.,Benneteau J.,117,67,481,730
Male,Hard,Gulbis E.,Bautista R.,23,51,1558,885
Male,Hard,Llodra M.,Seppi A.,126,32,451,1210
Male,Hard,Gasquet R.,Dodig I.,9,34,2950,1145
Male,Hard,Gulbis E.,Mahut N.,23,41,1558,1005
Male,Hard,Tsonga J.W.,Roger-Vasselin E.,10,36,2885,1108
Male,Hard,Struff J.L.,Llodra M.,117,126,481,451
Male,Hard,Gulbis E.,Gasquet R.,23,9,1558,2950
Male,Hard,Tsonga J.W.,Struff J.L.,10,117,2885,481
Male,Hard,Gulbis E.,Tsonga J.W.,23,10,1558,2885
Male,Clay,Klizan M.,Garcia-Lopez G.,108,53,514,861
Male,Clay,Lajovic D.,Volandri F.,100,81,555,658
Male,Clay,Bagnis F.,Souza J.,125,123,456,458
Male,Clay,Bellucci T.,Giraldo S.,130,60,442,773
Male,Clay,Delbonis F.,Clezar G.,61,163,744,326
Male,Clay,Andujar P.,Reister J.,40,97,1006,581
Male,Clay,Dolgopolov O.,Almagro N.,54,18,860,1930
Male,Clay,Ramos A.,Mayer L.,87,59,623,775
Male,Clay,Sousa J.,Granollers M.,48,230,907,216
Male,Clay,Robredo T.,Carreno-Busta P.,17,64,2050,733
Male,Clay,Monaco J.,Zeballos H.,42,112,1000,500
Male,Clay,Cuevas P.,Gonzalez A.,231,76,215,676
Male,Clay,Fognini F.,Bedene A.,14,103,2260,548
Male,Clay,Ferrer D.,Chardy J.,4,45,5440,940
Male,Clay,Nadal R.,Gimeno-Traver D.,1,84,14085,637
Male,Clay,Montanes A.,Haase R.,72,44,701,957
Male,Clay,Andujar P.,Klizan M.,40,108,1006,514
Male,Clay,Robredo T.,Lajovic D.,17,100,2050,555
Male,Clay,Bellucci T.,Monaco J.,130,42,442,1000
Male,Clay,Ferrer D.,Delbonis F.,4,61,5440,744
Male,Clay,Dolgopolov O.,Bagnis F.,54,125,860,456
Male,Clay,Fognini F.,Cuevas P.,14,231,2260,215
Male,Clay,Nadal R.,Montanes A.,1,72,14085,701
Male,Clay,Sousa J.,Ramos A.,48,87,907,623
Male,Clay,Dolgopolov O.,Fognini F.,54,14,860,2260
Male,Clay,Ferrer D.,Bellucci T.,4,130,5440,442
Male,Clay,Andujar P.,Robredo T.,40,17,1006,2050
Male,Clay,Nadal R.,Sousa J.,1,48,14085,907
Male,Clay,Dolgopolov O.,Ferrer D.,54,4,860,5440
Male,Clay,Nadal R.,Andujar P.,1,40,14085,1006
Male,Clay,Nadal R.,Dolgopolov O.,1,54,14085,860
Male,Clay,Sela D.,Falla A.,73,79,703,662
Male,Clay,Chardy J.,Ebden M.,46,62,940,741
Male,Clay,Querrey S.,Hank T.,56,646,800,39
Male,Clay,Lopez F.,Roger-Vasselin E.,37,35,1100,1133
Male,Clay,Anderson K.,Robert S.,21,94,1685,595
Male,Clay,Sousa J.,Mannarino A.,44,67,991,726
Male,Clay,Karlovic I.,Isner J.,55,13,827,2320
Male,Clay,Dolgopolov O.,Pospisil V.,38,27,1070,1359
Male,Clay,Ferrer D.,Kukushkin M.,4,57,5370,781
Male,Clay,Gulbis E.,Lu Y.H.,18,47,1788,930
Male,Clay,Simon G.,Smyczek T.,23,105,1485,537
Male,Clay,Dimitrov G.,Matosevic M.,22,71,1675,709
Male,Clay,Young D.,Nieminen J.,91,41,602,1020
Male,Clay,Goffin D.,Kubot L.,107,83,532,651
Male,Clay,Baghdatis M.,Reyes-Varela M.A.,149,502,365,69
Male,Clay,Murray A.,Andujar P.,7,34,4795,1166
Male,Clay,Dolgopolov O.,Chardy J.,38,46,1070,940
Male,Clay,Anderson K.,Querrey S.,21,56,1685,800
Male,Clay,Simon G.,Young D.,23,91,1485,602
Male,Clay,Karlovic I.,Sela D.,55,73,827,703
Male,Clay,Ferrer D.,Lopez F.,4,37,5370,1100
Male,Clay,Gulbis E.,Goffin D.,18,107,1788,532
Male,Clay,Dimitrov G.,Baghdatis M.,22,149,1675,365
Male,Clay,Murray A.,Sousa J.,7,44,4795,991
Male,Clay,Dolgopolov O.,Karlovic I.,38,55,1070,827
Male,Clay,Anderson K.,Ferrer D.,21,4,1685,5370
Male,Clay,Murray A.,Simon G.,7,23,4795,1485
Male,Clay,Dimitrov G.,Gulbis E.,22,18,1675,1788
Male,Clay,Anderson K.,Dolgopolov O.,21,38,1685,1070
Male,Clay,Dimitrov G.,Murray A.,22,7,1675,4795
Male,Clay,Dimitrov G.,Anderson K.,22,21,1675,1685
Male,Hard,Bautista R.,Ungur A.,51,126,885,469
Male,Hard,Tursunov D.,Lacko L.,29,101,1257,552
Male,Hard,Seppi A.,Mayer F.,31,30,1210,1245
Male,Hard,Federer R.,Becker B.,8,90,4305,605
Male,Hard,Kohlschreiber P.,De Bakker T.,26,150,1375,362
Male,Hard,Berdych T.,Copil M.,6,159,4890,335
Male,Hard,Rosol L.,Brands D.,49,69,906,719
Male,Hard,Youzhny M.,Przysiezny M.,15,75,2100,685
Male,Hard,Stepanek R.,Russell M.,48,106,925,537
Male,Hard,Jaziri M.,Sijsling I.,137,53,412,846
Male,Hard,Devvarman S.,Del Potro J.M.,78,5,662,4960
Male,Hard,Stakhovsky S.,Dodig I.,88,33,619,1170
Male,Hard,Ward J.,Gabashvili T.,177,60,291,761
Male,Hard,Djokovic N.,Istomin D.,2,54,10580,830
Male,Hard,Davydenko N.,Golubev A.,63,72,735,705
Male,Hard,Tsonga J.W.,Hanescu V.,10,80,2785,661
Male,Hard,Jaziri M.,Devvarman S.,137,78,412,662
Male,Hard,Kohlschreiber P.,Seppi A.,26,31,1375,1210
Male,Hard,Rosol L.,Tursunov D.,49,29,906,1257
Male,Hard,Berdych T.,Stakhovsky S.,6,88,4890,619
Male,Hard,Tsonga J.W.,Davydenko N.,10,63,2785,735
Male,Hard,Youzhny M.,Ward J.,15,177,2100,291
Male,Hard,Federer R.,Stepanek R.,8,48,4305,925
Male,Hard,Djokovic N.,Bautista R.,2,51,10580,885
Male,Hard,Kohlschreiber P.,Jaziri M.,26,137,1375,412
Male,Hard,Djokovic N.,Youzhny M.,2,15,10580,2100
Male,Hard,Berdych T.,Tsonga J.W.,6,10,4890,2785
Male,Hard,Federer R.,Rosol L.,8,49,4305,906
Male,Hard,Berdych T.,Kohlschreiber P.,6,26,4890,1375
Male,Hard,Federer R.,Djokovic N.,8,2,4305,10580
Male,Hard,Federer R.,Berdych T.,8,6,4305,4890
Male,Clay,Pella G.,Mayer L.,113,59,513,764
Male,Clay,Souza J.,Haase R.,129,45,458,957
Male,Clay,Zeballos H.,Cuevas P.,116,197,500,260
Male,Clay,Montanes A.,Bedene A.,68,103,726,548
Male,Clay,Delbonis F.,Volandri F.,61,82,744,658
Male,Clay,Haider-Maurer A.,Reister J.,110,109,521,524
Male,Clay,Dutra Silva R.,Garcia-Lopez G.,147,52,367,861
Male,Clay,Lorenzi P.,Riba P.,114,127,512,468
Male,Clay,Klizan M.,Clezar G.,97,166,579,321
Male,Clay,Starace P.,Gonzalez A.,152,76,354,676
Male,Clay,Bellucci T.,Giraldo S.,108,58,532,773
Male,Clay,Ramos A.,Elias G.,86,169,623,302
Male,Clay,Zeballos H.,Pella G.,116,113,500,513
Male,Clay,Delbonis F.,Almagro N.,61,17,744,1930
Male,Clay,Montanes A.,Souza J.,68,129,726,458
Male,Clay,Haas T.,Starace P.,12,152,2435,354
Male,Clay,Monaco J.,Ramos A.,43,86,1000,623
Male,Clay,Lorenzi P.,Dutra Silva R.,114,147,512,367
Male,Clay,Klizan M.,Granollers M.,97,229,579,216
Male,Clay,Bellucci T.,Haider-Maurer A.,108,110,532,521
Male,Clay,Lorenzi P.,Monaco J.,114,43,512,1000
Male,Clay,Delbonis F.,Montanes A.,61,68,744,726
Male,Clay,Haas T.,Zeballos H.,12,116,2435,500
Male,Clay,Bellucci T.,Klizan M.,108,97,532,579
Male,Clay,Lorenzi P.,Haas T.,114,12,512,2435
Male,Clay,Delbonis F.,Bellucci T.,61,108,744,532
Male,Clay,Delbonis F.,Bellucci T.,61,114,744,512
Male,Hard,Falla A.,Delbonis F.,75,44,682,994
Male,Hard,Smyczek T.,Sock J.,105,102,545,562
Male,Hard,Stakhovsky S.,Kubot L.,83,82,631,651
Male,Hard,Roger-Vasselin E.,Becker B.,42,90,1003,605
Male,Hard,Russell M.,Young D.,107,81,537,657
Male,Hard,Stepanek R.,Istomin D.,50,56,925,830
Male,Hard,Vesely J.,Sijsling I.,77,55,667,846
Male,Hard,Rosol L.,Lajovic D.,47,93,951,596
Male,Hard,Giraldo S.,Gimeno-Traver D.,71,97,703,582
Male,Hard,Monaco J.,Polansky P.,43,143,1000,394
Male,Hard,Hewitt L.,Ebden M.,41,62,1020,741
Male,Hard,Chardy J.,Williams R.,48,153,940,366
Male,Hard,Mathieu P.H.,Ginepri R.,123,311,477,144
Male,Hard,Harrison R.,Golubev A.,117,70,496,705
Male,Hard,Karlovic I.,Bogomolov A.,51,92,897,598
Male,Hard,Querrey S.,Kuznetsov Al.,57,127,800,451
Male,Hard,Lu Y.H.,Kamke T.,49,94,930,591
Male,Hard,Kukushkin M.,Groth S.,58,176,781,285
Male,Hard,Sousa J.,Nedovyesov A.,45,79,991,661
Male,Hard,Benneteau J.,Munoz-De La Nava D.,65,287,730,157
Male,Hard,Gabashvili T.,Mahut N.,60,39,761,1042
Male,Hard,Gonzalez A.,Mannarino A.,91,66,602,726
Male,Hard,Matosevic M.,Klahn B.,69,64,709,731
Male,Hard,Hanescu V.,Robert S.,87,96,616,586
Male,Hard,Bautista R.,Johnson S.,53,119,885,492
Male,Hard,Zeballos H.,Ram R.,126,141,455,402
Male,Hard,Lopez F.,Sela D.,37,61,1100,748
Male,Hard,Lorenzi P.,Carreno-Busta P.,100,63,572,733
Male,Hard,Thiem D.,Kosakowski D.,101,366,567,114
Male,Hard,Haase R.,Smith J.P.,46,219,957,231
Male,Hard,Nieminen J.,Brands D.,40,84,1020,629
Male,Hard,Davydenko N.,Goffin D.,73,95,690,587
Male,Hard,Falla A.,Janowicz J.,75,20,682,1750
Male,Hard,Haas T.,Chardy J.,12,48,2435,940
Male,Hard,Donskoy E.,Russell M.,114,107,505,537
Male,Hard,Anderson K.,Hewitt L.,18,41,1940,1020
Male,Hard,Murray A.,Rosol L.,6,47,4885,951
Male,Hard,Seppi A.,Querrey S.,32,57,1195,800
Male,Hard,Dolgopolov O.,Smyczek T.,31,105,1205,545
Male,Hard,Tursunov D.,Monaco J.,30,43,1212,1000
Male,Hard,Vesely J.,Andujar P.,77,35,667,1141
Male,Hard,Raonic M.,Roger-Vasselin E.,11,42,2485,1003
Male,Hard,Federer R.,Mathieu P.H.,8,123,4625,477
Male,Hard,Wawrinka S.,Karlovic I.,3,51,5650,897
Male,Hard,Fognini F.,Harrison R.,14,117,2230,496
Male,Hard,Nishikori K.,Giraldo S.,21,71,1715,703
Male,Hard,Nadal R.,Stepanek R.,1,50,14085,925
Male,Hard,Monfils G.,Stakhovsky S.,25,83,1475,631
Male,Hard,Bautista R.,Berdych T.,53,5,885,4890
Male,Hard,Cilic M.,Lorenzi P.,26,100,1455,572
Male,Hard,Gonzalez A.,Dodig I.,91,34,602,1145
Male,Hard,Kukushkin M.,Pospisil V.,58,27,781,1359
Male,Hard,Lu Y.H.,Kohlschreiber P.,49,24,930,1510
Male,Hard,Isner J.,Davydenko N.,13,73,2320,690
Male,Hard,Robredo T.,Matosevic M.,17,69,2005,709
Male,Hard,Thiem D.,Simon G.,101,23,567,1565
Male,Hard,Lopez F.,Ward J.,37,160,1100,336
Male,Hard,Gulbis E.,Sousa J.,22,45,1616,991
Male,Hard,Gasquet R.,Gabashvili T.,9,60,2950,761
Male,Hard,Verdasco F.,Zeballos H.,33,126,1190,455
Male,Hard,Benneteau J.,Tsonga J.W.,65,10,730,2785
Male,Hard,Nieminen J.,Mayer F.,40,29,1020,1245
Male,Hard,Dimitrov G.,Haase R.,16,46,2130,957
Male,Hard,Djokovic N.,Hanescu V.,2,87,10260,616
Male,Hard,Murray A.,Vesely J.,6,77,4885,667
Male,Hard,Federer R.,Tursunov D.,8,30,4625,1212
Male,Hard,Fognini F.,Monfils G.,14,25,2230,1475
Male,Hard,Raonic M.,Falla A.,11,75,2485,682
Male,Hard,Wawrinka S.,Seppi A.,3,32,5650,1195
Male,Hard,Anderson K.,Donskoy E.,18,114,1940,505
Male,Hard,Dolgopolov O.,Nadal R.,31,1,1205,14085
Male,Hard,Haas T.,Nishikori K.,12,21,2435,1715
Male,Hard,Cilic M.,Robredo T.,26,17,1455,2005
Male,Hard,Bautista R.,Nieminen J.,53,40,885,1020
Male,Hard,Verdasco F.,Gasquet R.,33,9,1190,2950
Male,Hard,Lopez F.,Kukushkin M.,37,58,1100,781
Male,Hard,Djokovic N.,Gonzalez A.,2,91,10260,602
Male,Hard,Gulbis E.,Dimitrov G.,22,16,1616,2130
Male,Hard,Benneteau J.,Thiem D.,65,101,730,567
Male,Hard,Isner J.,Lu Y.H.,13,49,2320,930
Male,Hard,Dolgopolov O.,Fognini F.,31,14,1205,2230
Male,Hard,Raonic M.,Murray A.,11,6,2485,4885
Male,Hard,Gulbis E.,Bautista R.,22,53,1616,885
Male,Hard,Anderson K.,Wawrinka S.,18,3,1940,5650
Male,Hard,Isner J.,Verdasco F.,13,33,2320,1190
Male,Hard,Federer R.,Haas T.,8,12,4625,2435
Male,Hard,Benneteau J.,Lopez F.,65,37,730,1100
Male,Hard,Djokovic N.,Cilic M.,2,26,10260,1455
Male,Hard,Dolgopolov O.,Raonic M.,31,11,1205,2485
Male,Hard,Federer R.,Anderson K.,8,18,4625,1940
Male,Hard,Djokovic N.,Benneteau J.,2,65,10260,730
Male,Hard,Isner J.,Gulbis E.,13,22,2320,1616
Male,Hard,Djokovic N.,Isner J.,2,13,10260,2320
Male,Hard,Federer R.,Dolgopolov O.,8,31,4625,1205
Male,Hard,Djokovic N.,Federer R.,2,8,10260,4625
Male,Hard,Ebden M.,Kubot L.,67,81,710,651
Male,Hard,Mannarino A.,Davydenko N.,80,71,656,690
Male,Hard,Montanes A.,Przysiezny M.,59,75,771,670
Male,Hard,De Bakker T.,Hanescu V.,162,84,334,631
Male,Hard,Chardy J.,Monaco J.,48,41,955,1015
Male,Hard,Gabashvili T.,Granollers M.,60,228,771,215
Male,Hard,Gonzalez A.,Jaziri M.,83,118,632,496
Male,Hard,Benneteau J.,Edmund K.,52,298,900,154
Male,Hard,Matosevic M.,Falla A.,72,68,689,707
Male,Hard,Dodig I.,Golubev A.,37,70,1110,700
Male,Hard,Vesely J.,Volandri F.,73,82,685,649
Male,Hard,Stepanek R.,Brands D.,49,95,950,598
Male,Hard,Karlovic I.,Mathieu P.H.,53,114,881,508
Male,Hard,Thiem D.,Rosol L.,86,38,625,1051
Male,Hard,Zeballos H.,Goffin D.,125,97,470,580
Male,Hard,Baghdatis M.,Giraldo S.,143,65,400,718
Male,Hard,Sock J.,Pella G.,103,113,562,509
Male,Hard,Bedene A.,Wang J.,119,145,493,393
Male,Hard,Robert S.,Bogomolov A.,90,94,612,608
Male,Hard,Gimeno-Traver D.,Khachanov K.,99,453,577,84
Male,Hard,Istomin D.,Mahut N.,57,39,810,1042
Male,Hard,Roger-Vasselin E.,Sijsling I.,43,54,1008,846
Male,Hard,Lacko L.,De Schepper K.,105,66,562,712
Male,Hard,Lu Y.H.,Kukushkin M.,50,56,930,822
Male,Hard,Harrison R.,Delbonis F.,112,45,509,999
Male,Hard,Garcia-Lopez G.,Klahn B.,55,63,841,729
Male,Hard,Nieminen J.,Tomic B.,40,74,1020,675
Male,Hard,Hewitt L.,Haase R.,44,46,1000,972
Male,Hard,Young D.,Berlocq C.,77,58,661,800
Male,Hard,Sousa J.,Carreno-Busta P.,42,64,1010,725
Male,Hard,Bautista R.,Johnson S.,47,101,965,567
Male,Hard,Querrey S.,Stakhovsky S.,62,79,735,660
Male,Hard,Anderson K.,Zeballos H.,18,125,1940,470
Male,Hard,Ferrer D.,Gabashvili T.,4,60,5150,771
Male,Hard,Gasquet R.,Gonzalez A.,9,83,2905,632
Male,Hard,Mayer F.,Dodig I.,32,37,1210,1110
Male,Hard,Robredo T.,Thiem D.,17,86,2050,625
Male,Hard,Federer R.,Karlovic I.,5,53,5045,881
Male,Hard,Seppi A.,Stepanek R.,33,49,1195,950
Male,Hard,Dimitrov G.,Montanes A.,16,59,2130,771
Male,Hard,Djokovic N.,Chardy J.,2,48,10900,955
Male,Hard,De Bakker T.,Verdasco F.,162,29,334,1270
Male,Hard,Lopez F.,Vesely J.,34,73,1180,685
Male,Hard,Nishikori K.,Matosevic M.,21,72,1715,689
Male,Hard,Benneteau J.,Gulbis E.,52,22,900,1690
Male,Hard,Baghdatis M.,Kohlschreiber P.,143,25,400,1510
Male,Hard,Tsonga J.W.,Mannarino A.,11,80,2615,656
Male,Hard,Murray A.,Ebden M.,6,67,4795,710
Male,Hard,Wawrinka S.,Gimeno-Traver D.,3,99,5650,577
Male,Hard,Roger-Vasselin E.,Cilic M.,43,26,1008,1500
Male,Hard,Berdych T.,Robert S.,7,90,4540,612
Male,Hard,Bautista R.,Janowicz J.,47,20,965,1715
Male,Hard,Sousa J.,Simon G.,42,27,1010,1485
Male,Hard,Garcia-Lopez G.,Monfils G.,55,24,841,1520
Male,Hard,Dolgopolov O.,Nieminen J.,23,40,1555,1020
Male,Hard,Bedene A.,Pospisil V.,119,28,493,1343
Male,Hard,Isner J.,Young D.,10,77,2670,661
Male,Hard,Almagro N.,Querrey S.,19,62,1795,735
Male,Hard,Becker B.,Harrison R.,93,112,610,509
Male,Hard,Fognini F.,Lacko L.,14,105,2295,562
Male,Hard,Raonic M.,Sock J.,12,103,2575,562
Male,Hard,Istomin D.,Tursunov D.,57,30,810,1231
Male,Hard,Lajovic D.,Lu Y.H.,89,50,614,930
Male,Hard,Nadal R.,Hewitt L.,1,44,13130,1000
Male,Hard,Djokovic N.,Mayer F.,2,32,10900,1210
Male,Hard,Tsonga J.W.,Baghdatis M.,11,143,2615,400
Male,Hard,Robredo T.,Benneteau J.,17,52,2050,900
Male,Hard,Murray A.,Lopez F.,6,34,4795,1180
Male,Hard,Gasquet R.,Anderson K.,9,18,2905,1940
Male,Hard,Federer R.,De Bakker T.,5,162,5045,334
Male,Hard,Nishikori K.,Dimitrov G.,21,16,1715,2130
Male,Hard,Ferrer D.,Seppi A.,4,33,5150,1195
Male,Hard,Raonic M.,Garcia-Lopez G.,12,55,2575,841
Male,Hard,Dolgopolov O.,Lajovic D.,23,89,1555,614
Male,Hard,Becker B.,Bedene A.,93,119,610,493
Male,Hard,Wawrinka S.,Roger-Vasselin E.,3,43,5650,1008
Male,Hard,Fognini F.,Bautista R.,14,47,2295,965
Male,Hard,Nadal R.,Istomin D.,1,57,13130,810
Male,Hard,Isner J.,Almagro N.,10,19,2670,1795
Male,Hard,Berdych T.,Sousa J.,7,42,4540,1010
Male,Hard,Nishikori K.,Ferrer D.,21,4,1715,5150
Male,Hard,Djokovic N.,Robredo T.,2,17,10900,2050
Male,Hard,Murray A.,Tsonga J.W.,6,11,4795,2615
Male,Hard,Dolgopolov O.,Wawrinka S.,23,3,1555,5650
Male,Hard,Federer R.,Gasquet R.,5,9,5045,2905
Male,Hard,Raonic M.,Becker B.,12,93,2575,610
Male,Hard,Berdych T.,Isner J.,7,10,4540,2670
Male,Hard,Nadal R.,Fognini F.,1,14,13130,2295
Male,Hard,Djokovic N.,Murray A.,2,6,10900,4795
Male,Hard,Nishikori K.,Federer R.,21,5,1715,5045
Male,Hard,Berdych T.,Dolgopolov O.,7,23,4540,1555
Male,Hard,Nadal R.,Raonic M.,1,12,13130,2575
Male,Hard,Djokovic N.,Nishikori K.,2,21,10900,1715
Male,Hard,Nadal R.,Berdych T.,1,7,13130,4540
Male,Hard,Djokovic N.,Nadal R.,2,1,10900,13130
Male,Clay,Sousa J.,Sijsling I.,38,55,1045,831
Male,Clay,Berlocq C.,Gabashvili T.,61,58,735,779
Male,Clay,Carballes Baena R.,Goffin D.,273,106,168,561
Male,Clay,Peliwo F.,Volandri F.,266,80,176,643
Male,Clay,Ramos A.,Ouahab L.,104,248,569,191
Male,Clay,Hanescu V.,Khaddari H.,89,513,616,66
Male,Clay,Delbonis F.,Simon G.,43,27,1009,1315
Male,Clay,Carreno-Busta P.,Kamke T.,64,92,717,605
Male,Clay,Garcia-Lopez G.,Kukushkin M.,53,56,866,827
Male,Clay,Vesely J.,Mayer L.,67,87,704,619
Male,Clay,Nedovyesov A.,Haase R.,77,47,654,972
Male,Clay,Montanes A.,De Schepper K.,57,62,796,729
Male,Clay,Delbonis F.,Peliwo F.,43,266,1009,176
Male,Clay,Hanescu V.,Anderson K.,89,19,616,1940
Male,Clay,Carballes Baena R.,Sousa J.,273,38,168,1045
Male,Clay,Kuznetsov An.,Vesely J.,142,67,399,704
Male,Clay,Garcia-Lopez G.,Berlocq C.,53,61,866,735
Male,Clay,Paire B.,Montanes A.,33,57,1155,796
Male,Clay,Carreno-Busta P.,Nedovyesov A.,64,77,717,654
Male,Clay,Granollers M.,Ramos A.,36,104,1110,569
Male,Clay,Delbonis F.,Hanescu V.,43,89,1009,616
Male,Clay,Granollers M.,Carreno-Busta P.,36,64,1110,717
Male,Clay,Garcia-Lopez G.,Paire B.,53,33,866,1155
Male,Clay,Carballes Baena R.,Kuznetsov An.,273,142,168,399
Male,Clay,Granollers M.,Delbonis F.,36,43,1110,1009
Male,Clay,Garcia-Lopez G.,Carballes Baena R.,53,273,866,168
Male,Clay,Garcia-Lopez G.,Granollers M.,53,36,866,1110
Male,Clay,Brown D.,Williams R.,101,153,580,371
Male,Clay,Sock J.,Karlovic I.,94,52,593,898
Male,Clay,Querrey S.,Bogomolov A.,82,85,640,625
Male,Clay,Gonzalez A.,Baghdatis M.,79,129,651,445
Male,Clay,Russell M.,Gimeno-Traver D.,97,102,588,577
Male,Clay,Young D.,Harrison R.,91,115,606,524
Male,Clay,Becker B.,Ramirez-Hidalgo R.,68,165,698,337
Male,Clay,Hewitt L.,Polansky P.,46,135,1000,416
Male,Clay,Johnson S.,Kudla D.,69,108,688,549
Male,Clay,Lopez F.,Ginepri R.,31,329,1225,134
Male,Clay,Giraldo S.,Ebden M.,84,63,633,720
Male,Clay,Monaco J.,Devvarman S.,42,88,1015,617
Male,Clay,Querrey S.,Hewitt L.,82,46,640,1000
Male,Clay,Brown D.,Isner J.,101,9,580,2715
Male,Clay,Young D.,Monaco J.,91,42,606,1015
Male,Clay,Verdasco F.,Johnson S.,29,69,1270,688
Male,Clay,Gonzalez A.,Lopez F.,79,31,651,1225
Male,Clay,Sock J.,Becker B.,94,68,593,698
Male,Clay,Giraldo S.,Robredo T.,84,14,633,2140
Male,Clay,Almagro N.,Russell M.,20,97,1750,588
Male,Clay,Verdasco F.,Young D.,29,91,1270,606
Male,Clay,Giraldo S.,Gonzalez A.,84,79,633,651
Male,Clay,Querrey S.,Brown D.,82,101,640,580
Male,Clay,Almagro N.,Sock J.,20,94,1750,593
Male,Clay,Verdasco F.,Giraldo S.,29,84,1270,633
Male,Clay,Almagro N.,Querrey S.,20,82,1750,640
Male,Clay,Verdasco F.,Almagro N.,29,20,1270,1750
Male,Clay,Dolgopolov O.,Gulbis E.,22,23,1690,1655
Male,Clay,Chardy J.,Sijsling I.,48,55,970,831
Male,Clay,Tursunov D.,Haase R.,33,50,1200,947
Male,Clay,Mahut N.,Thiem D.,40,84,1042,635
Male,Clay,Kohlschreiber P.,Bolelli S.,25,329,1510,135
Male,Clay,Stepanek R.,Karlovic I.,41,53,1040,892
Male,Clay,Fognini F.,Sousa J.,13,39,2400,1050
Male,Clay,Montanes A.,Paire B.,57,34,810,1155
Male,Clay,Rosol L.,Donskoy E.,47,108,971,556
Male,Clay,Ramos A.,Nieminen J.,101,46,569,1000
Male,Clay,Andujar P.,Roger-Vasselin E.,36,42,1116,1035
Male,Clay,Bautista R.,Pospisil V.,45,29,1000,1290
Male,Clay,Robredo T.,Goffin D.,18,105,1890,561
Male,Clay,Lu Y.H.,Delbonis F.,52,44,930,1009
Male,Clay,Seppi A.,Youzhny M.,35,15,1150,2090
Male,Clay,Gabashvili T.,Simon G.,58,28,779,1315
Male,Clay,Llodra M.,Janowicz J.,147,21,381,1715
Male,Clay,Benneteau J.,Melzer J.,51,60,935,735
Male,Clay,Carreno-Busta P.,Dodig I.,62,37,730,1110
Male,Clay,Garcia-Lopez G.,Balleret B.,38,275,1071,167
Male,Clay,Dimitrov G.,Granollers M.,14,32,2130,1215
Male,Clay,Cilic M.,Matosevic M.,27,66,1330,704
Male,Clay,Monfils G.,Anderson K.,24,19,1555,1835
Male,Clay,Almagro N.,Mathieu P.H.,20,113,1750,534
Male,Clay,Tsonga J.W.,Kohlschreiber P.,12,25,2550,1510
Male,Clay,Djokovic N.,Montanes A.,2,57,11680,810
Male,Clay,Ferrer D.,Chardy J.,6,48,4640,970
Male,Clay,Berdych T.,Tursunov D.,5,33,4720,1200
Male,Clay,Fognini F.,Bautista R.,13,45,2400,1000
Male,Clay,Rosol L.,Llodra M.,47,147,971,381
